2020-12-18 13:12:247 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 13:01:101 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 13:01:347 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (b53dfd4c4ab15f32f5a3b39f504deb7d)] -> xpath: //input[@id='username']]
2021-01-06 13:01:583 INFO  HomePage :55 - Entering Password 1234@On Password Field [[ChromeDriver: chrome on WINDOWS (b53dfd4c4ab15f32f5a3b39f504deb7d)] -> xpath: //input[@id='password']]
2021-01-06 13:01:335 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (b53dfd4c4ab15f32f5a3b39f504deb7d)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 13:01:407 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (b53dfd4c4ab15f32f5a3b39f504deb7d)] -> xpath: //div[@id='flash']]
2021-01-06 13:01:497 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 13:01:585 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 13:01:865 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (6b3fc8182cd28929e4489012e43c5651)] -> xpath: //input[@id='username']]
2021-01-06 13:01:159 INFO  HomePage :55 - Entering Password 123fghem@On Password Field [[ChromeDriver: chrome on WINDOWS (6b3fc8182cd28929e4489012e43c5651)] -> xpath: //input[@id='password']]
2021-01-06 13:01:11 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (6b3fc8182cd28929e4489012e43c5651)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 13:01:101 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (6b3fc8182cd28929e4489012e43c5651)] -> xpath: //div[@id='flash']]
2021-01-06 13:01:181 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 13:01:959 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 13:01:175 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (30ed0343a61c6a21d5ec0dd5c68229f3)] -> xpath: //input[@id='username']]
2021-01-06 13:01:380 INFO  HomePage :55 - Entering Password sdfvgg1234@On Password Field [[ChromeDriver: chrome on WINDOWS (30ed0343a61c6a21d5ec0dd5c68229f3)] -> xpath: //input[@id='password']]
2021-01-06 13:01:329 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (30ed0343a61c6a21d5ec0dd5c68229f3)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 13:01:402 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (30ed0343a61c6a21d5ec0dd5c68229f3)] -> xpath: //div[@id='flash']]
2021-01-06 13:01:396 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 13:01:485 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 13:01:710 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (09bf6d5ea8a1c9ec50c16a7a303ef71e)] -> xpath: //input[@id='username']]
2021-01-06 13:01:962 INFO  HomePage :55 - Entering Password 1234@On Password Field [[ChromeDriver: chrome on WINDOWS (09bf6d5ea8a1c9ec50c16a7a303ef71e)] -> xpath: //input[@id='password']]
2021-01-06 13:01:601 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (09bf6d5ea8a1c9ec50c16a7a303ef71e)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 13:01:657 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (09bf6d5ea8a1c9ec50c16a7a303ef71e)] -> xpath: //div[@id='flash']]
2021-01-06 13:01:722 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 13:01:900 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 13:01:147 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (65b1e7e1a222c932d454030f5f180386)] -> xpath: //input[@id='username']]
2021-01-06 13:01:615 INFO  HomePage :55 - Entering Password 123fghem@On Password Field [[ChromeDriver: chrome on WINDOWS (65b1e7e1a222c932d454030f5f180386)] -> xpath: //input[@id='password']]
2021-01-06 13:01:500 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (65b1e7e1a222c932d454030f5f180386)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 13:01:598 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (65b1e7e1a222c932d454030f5f180386)] -> xpath: //div[@id='flash']]
2021-01-06 13:01:680 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 13:01:737 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 13:01:956 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (bb5a8853cee04d0d2b4f9577d14a66cf)] -> xpath: //input[@id='username']]
2021-01-06 13:01:214 INFO  HomePage :55 - Entering Password sdfvgg1234@On Password Field [[ChromeDriver: chrome on WINDOWS (bb5a8853cee04d0d2b4f9577d14a66cf)] -> xpath: //input[@id='password']]
2021-01-06 13:01:842 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (bb5a8853cee04d0d2b4f9577d14a66cf)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 13:01:892 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (bb5a8853cee04d0d2b4f9577d14a66cf)] -> xpath: //div[@id='flash']]
2021-01-06 13:01:463 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 13:01:228 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 13:01:586 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (119d5a7038d8702a587c1f93b734aa68)] -> xpath: //input[@id='username']]
2021-01-06 13:01:934 INFO  HomePage :55 - Entering Password 1234@On Password Field [[ChromeDriver: chrome on WINDOWS (119d5a7038d8702a587c1f93b734aa68)] -> xpath: //input[@id='password']]
2021-01-06 13:01:767 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (119d5a7038d8702a587c1f93b734aa68)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 13:01:848 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (119d5a7038d8702a587c1f93b734aa68)] -> xpath: //div[@id='flash']]
2021-01-06 13:01:980 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 13:01:544 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 13:01:737 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (c49c6d27f081a6aa8bb4654e50c8f142)] -> xpath: //input[@id='username']]
2021-01-06 13:01:936 INFO  HomePage :55 - Entering Password 123fghem@On Password Field [[ChromeDriver: chrome on WINDOWS (c49c6d27f081a6aa8bb4654e50c8f142)] -> xpath: //input[@id='password']]
2021-01-06 13:01:645 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (c49c6d27f081a6aa8bb4654e50c8f142)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 13:01:701 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (c49c6d27f081a6aa8bb4654e50c8f142)] -> xpath: //div[@id='flash']]
2021-01-06 13:01:767 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 13:01:268 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 13:01:440 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (0ddec19bf9dc02700183758db4b05e40)] -> xpath: //input[@id='username']]
2021-01-06 13:01:659 INFO  HomePage :55 - Entering Password sdfvgg1234@On Password Field [[ChromeDriver: chrome on WINDOWS (0ddec19bf9dc02700183758db4b05e40)] -> xpath: //input[@id='password']]
2021-01-06 13:01:226 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (0ddec19bf9dc02700183758db4b05e40)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 13:01:313 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (0ddec19bf9dc02700183758db4b05e40)] -> xpath: //div[@id='flash']]
2021-01-06 13:01:94 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 13:01:934 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 13:01:173 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (bd657a955b34e8fa06d79a8c7aadf9fc)] -> xpath: //input[@id='username']]
2021-01-06 13:01:388 INFO  HomePage :55 - Entering Password 1234@On Password Field [[ChromeDriver: chrome on WINDOWS (bd657a955b34e8fa06d79a8c7aadf9fc)] -> xpath: //input[@id='password']]
2021-01-06 13:01:14 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (bd657a955b34e8fa06d79a8c7aadf9fc)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 13:01:89 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (bd657a955b34e8fa06d79a8c7aadf9fc)] -> xpath: //div[@id='flash']]
2021-01-06 13:01:163 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 13:01:962 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 13:01:235 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (13abbbb75781c522c3e67c2dd089fc89)] -> xpath: //input[@id='username']]
2021-01-06 13:01:487 INFO  HomePage :55 - Entering Password 123fghem@On Password Field [[ChromeDriver: chrome on WINDOWS (13abbbb75781c522c3e67c2dd089fc89)] -> xpath: //input[@id='password']]
2021-01-06 13:01:215 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (13abbbb75781c522c3e67c2dd089fc89)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 13:01:300 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (13abbbb75781c522c3e67c2dd089fc89)] -> xpath: //div[@id='flash']]
2021-01-06 13:01:363 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 13:01:337 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 13:01:570 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (2424fa5c043ff910d9e1cf39278c3585)] -> xpath: //input[@id='username']]
2021-01-06 13:01:847 INFO  HomePage :55 - Entering Password sdfvgg1234@On Password Field [[ChromeDriver: chrome on WINDOWS (2424fa5c043ff910d9e1cf39278c3585)] -> xpath: //input[@id='password']]
2021-01-06 13:01:484 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (2424fa5c043ff910d9e1cf39278c3585)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 13:01:555 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (2424fa5c043ff910d9e1cf39278c3585)] -> xpath: //div[@id='flash']]
2021-01-06 14:01:657 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 14:01:860 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 14:01:269 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (8de660459fd393a69958cdefe21c9d4a)] -> xpath: //input[@id='username']]
2021-01-06 14:01:800 INFO  HomePage :55 - Entering Password 1234@On Password Field [[ChromeDriver: chrome on WINDOWS (8de660459fd393a69958cdefe21c9d4a)] -> xpath: //input[@id='password']]
2021-01-06 14:01:127 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (8de660459fd393a69958cdefe21c9d4a)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 14:01:205 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (8de660459fd393a69958cdefe21c9d4a)] -> xpath: //div[@id='flash']]
2021-01-06 14:01:275 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 14:01:442 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 14:01:620 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (e837dea0174be74c28c145fd5c2a24af)] -> xpath: //input[@id='username']]
2021-01-06 14:01:817 INFO  HomePage :55 - Entering Password 123fghem@On Password Field [[ChromeDriver: chrome on WINDOWS (e837dea0174be74c28c145fd5c2a24af)] -> xpath: //input[@id='password']]
2021-01-06 14:01:423 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (e837dea0174be74c28c145fd5c2a24af)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 14:01:497 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (e837dea0174be74c28c145fd5c2a24af)] -> xpath: //div[@id='flash']]
2021-01-06 14:01:536 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 14:01:18 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 14:01:240 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (bda05f9afc1b102d00a37aad1a0e0859)] -> xpath: //input[@id='username']]
2021-01-06 14:01:438 INFO  HomePage :55 - Entering Password sdfvgg1234@On Password Field [[ChromeDriver: chrome on WINDOWS (bda05f9afc1b102d00a37aad1a0e0859)] -> xpath: //input[@id='password']]
2021-01-06 14:01:35 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (bda05f9afc1b102d00a37aad1a0e0859)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 14:01:100 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (bda05f9afc1b102d00a37aad1a0e0859)] -> xpath: //div[@id='flash']]
2021-01-06 14:01:221 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 14:01:427 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 14:01:828 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (a3b3cc871a2ae54687d426e94a973b0b)] -> xpath: //input[@id='username']]
2021-01-06 14:01:91 INFO  HomePage :55 - Entering Password 1234@On Password Field [[ChromeDriver: chrome on WINDOWS (a3b3cc871a2ae54687d426e94a973b0b)] -> xpath: //input[@id='password']]
2021-01-06 14:01:929 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (a3b3cc871a2ae54687d426e94a973b0b)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 14:01:993 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (a3b3cc871a2ae54687d426e94a973b0b)] -> xpath: //div[@id='flash']]
2021-01-06 14:01:80 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 14:01:975 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 14:01:187 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (41a1405ba63b70e84f3e554366aa183d)] -> xpath: //input[@id='username']]
2021-01-06 14:01:411 INFO  HomePage :55 - Entering Password 123fghem@On Password Field [[ChromeDriver: chrome on WINDOWS (41a1405ba63b70e84f3e554366aa183d)] -> xpath: //input[@id='password']]
2021-01-06 14:01:226 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (41a1405ba63b70e84f3e554366aa183d)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 14:01:286 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (41a1405ba63b70e84f3e554366aa183d)] -> xpath: //div[@id='flash']]
2021-01-06 14:01:331 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 14:01:168 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 14:01:448 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (f7542a00dab2fb30bba7919ab224044c)] -> xpath: //input[@id='username']]
2021-01-06 14:01:750 INFO  HomePage :55 - Entering Password sdfvgg1234@On Password Field [[ChromeDriver: chrome on WINDOWS (f7542a00dab2fb30bba7919ab224044c)] -> xpath: //input[@id='password']]
2021-01-06 14:01:447 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (f7542a00dab2fb30bba7919ab224044c)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 14:01:519 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (f7542a00dab2fb30bba7919ab224044c)] -> xpath: //div[@id='flash']]
2021-01-06 14:01:521 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 14:01:610 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 14:01:920 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (8c3d7b1d3c84720f0c04b8d326694db8)] -> xpath: //input[@id='username']]
2021-01-06 14:01:181 INFO  HomePage :55 - Entering Password 1234@On Password Field [[ChromeDriver: chrome on WINDOWS (8c3d7b1d3c84720f0c04b8d326694db8)] -> xpath: //input[@id='password']]
2021-01-06 14:01:136 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (8c3d7b1d3c84720f0c04b8d326694db8)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 14:01:162 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 14:01:568 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 14:01:814 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (56ccbf34e2f7203d5c384454650f3fd0)] -> xpath: //input[@id='username']]
2021-01-06 14:01:14 INFO  HomePage :55 - Entering Password 123fghem@On Password Field [[ChromeDriver: chrome on WINDOWS (56ccbf34e2f7203d5c384454650f3fd0)] -> xpath: //input[@id='password']]
2021-01-06 14:01:615 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (56ccbf34e2f7203d5c384454650f3fd0)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 14:01:636 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 14:01:947 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 14:01:215 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (c55196d5db4f812241fac5c5c02b3dbc)] -> xpath: //input[@id='username']]
2021-01-06 14:01:520 INFO  HomePage :55 - Entering Password sdfvgg1234@On Password Field [[ChromeDriver: chrome on WINDOWS (c55196d5db4f812241fac5c5c02b3dbc)] -> xpath: //input[@id='password']]
2021-01-06 14:01:184 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (c55196d5db4f812241fac5c5c02b3dbc)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 14:01:914 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 14:01:50 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 14:01:398 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (7af831334eef339208e2685070c19a39)] -> xpath: //input[@id='username']]
2021-01-06 14:01:676 INFO  HomePage :55 - Entering Password 1234@On Password Field [[ChromeDriver: chrome on WINDOWS (7af831334eef339208e2685070c19a39)] -> xpath: //input[@id='password']]
2021-01-06 14:01:465 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (7af831334eef339208e2685070c19a39)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 14:01:528 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (7af831334eef339208e2685070c19a39)] -> xpath: //div[@id='flash']]
2021-01-06 14:01:618 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 14:01:932 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 14:01:138 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (6487b01749999693730b8e779f543279)] -> xpath: //input[@id='username']]
2021-01-06 14:01:375 INFO  HomePage :55 - Entering Password 123fghem@On Password Field [[ChromeDriver: chrome on WINDOWS (6487b01749999693730b8e779f543279)] -> xpath: //input[@id='password']]
2021-01-06 14:01:78 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (6487b01749999693730b8e779f543279)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 14:01:134 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (6487b01749999693730b8e779f543279)] -> xpath: //div[@id='flash']]
2021-01-06 14:01:189 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 14:01:806 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 14:01:976 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (9e1537702fdbc3dc028978583f10b31e)] -> xpath: //input[@id='username']]
2021-01-06 14:01:163 INFO  HomePage :55 - Entering Password sdfvgg1234@On Password Field [[ChromeDriver: chrome on WINDOWS (9e1537702fdbc3dc028978583f10b31e)] -> xpath: //input[@id='password']]
2021-01-06 14:01:698 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (9e1537702fdbc3dc028978583f10b31e)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 14:01:769 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (9e1537702fdbc3dc028978583f10b31e)] -> xpath: //div[@id='flash']]
2021-01-06 14:01:268 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 14:01:878 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 14:01:119 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (cd039c4f371331e05d160c3245f26b37)] -> xpath: //input[@id='username']]
2021-01-06 14:01:374 INFO  HomePage :55 - Entering Password 1234@On Password Field [[ChromeDriver: chrome on WINDOWS (cd039c4f371331e05d160c3245f26b37)] -> xpath: //input[@id='password']]
2021-01-06 14:01:55 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (cd039c4f371331e05d160c3245f26b37)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 14:01:129 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (cd039c4f371331e05d160c3245f26b37)] -> xpath: //div[@id='flash']]
2021-01-06 14:01:222 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 14:01:251 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 14:01:445 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (5deb1b94f1df035e7ee37045259d704c)] -> xpath: //input[@id='username']]
2021-01-06 14:01:639 INFO  HomePage :55 - Entering Password 123fghem@On Password Field [[ChromeDriver: chrome on WINDOWS (5deb1b94f1df035e7ee37045259d704c)] -> xpath: //input[@id='password']]
2021-01-06 14:01:262 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (5deb1b94f1df035e7ee37045259d704c)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 14:01:323 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (5deb1b94f1df035e7ee37045259d704c)] -> xpath: //div[@id='flash']]
2021-01-06 14:01:376 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 14:01:358 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 14:01:583 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (1e9e2a8a39bec23a2be553a44f8a0611)] -> xpath: //input[@id='username']]
2021-01-06 14:01:791 INFO  HomePage :55 - Entering Password sdfvgg1234@On Password Field [[ChromeDriver: chrome on WINDOWS (1e9e2a8a39bec23a2be553a44f8a0611)] -> xpath: //input[@id='password']]
2021-01-06 14:01:350 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (1e9e2a8a39bec23a2be553a44f8a0611)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 14:01:420 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (1e9e2a8a39bec23a2be553a44f8a0611)] -> xpath: //div[@id='flash']]
2021-01-06 14:01:368 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 14:01:651 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
2021-01-06 14:01:970 INFO  HomePage :49 - Entering UsernametomsmithOn username Field[[ChromeDriver: chrome on WINDOWS (283f80495e1ac9062a14616a5f4ac681)] -> xpath: //input[@id='username']]
2021-01-06 14:01:256 INFO  HomePage :55 - Entering Password 1234@On Password Field [[ChromeDriver: chrome on WINDOWS (283f80495e1ac9062a14616a5f4ac681)] -> xpath: //input[@id='password']]
2021-01-06 14:01:998 INFO  HomePage :61 - Clicking on Login Button [[ChromeDriver: chrome on WINDOWS (283f80495e1ac9062a14616a5f4ac681)] -> xpath: //i[contains(text(),'Login')]]
2021-01-06 14:01:79 INFO  HomePage :66 - Getting Login error message[[ChromeDriver: chrome on WINDOWS (283f80495e1ac9062a14616a5f4ac681)] -> xpath: //div[@id='flash']]
2021-01-06 14:01:177 INFO  BrowserSelector :42 - Launching Chrome Browser
2021-01-06 14:01:587 INFO  HomePage :40 - Clicking on form Authentication FeatureProxy element for: DefaultElementLocator 'By.linkText: Form Authentication'
